,open,high,low,close,volume,idx_stamp,VWAP_D
2021-08-30 15:30:00,3312.89,3341.17,3312.12,3341.16,20258.7669,2021-08-30 15:30:00,3234.0968989479743
2021-08-30 16:00:00,3341.17,3347.95,3324.11,3325.97,19128.53848,2021-08-30 16:00:00,3238.5026683461383
2021-08-30 16:30:00,3325.96,3346.62,3325.38,3339.47,17254.1275,2021-08-30 16:30:00,3242.3255939697588
2021-08-30 17:00:00,3339.47,3341.17,3307.42,3311.22,13547.9855,2021-08-30 17:00:00,3244.617354435294
2021-08-30 17:30:00,3311.21,3333.45,3309.86,3331.08,8165.2832,2021-08-30 17:30:00,3246.019339248292
2021-08-30 18:00:00,3331.1,3339.15,3290.55,3293.04,16811.7355,2021-08-30 18:00:00,3248.1586068249417
2021-08-30 18:30:00,3293.03,3300.0,3274.54,3284.13,16936.2309,2021-08-30 18:30:00,3249.4461004964314
2021-08-30 19:00:00,3284.14,3284.14,3245.75,3259.87,20964.0986,2021-08-30 19:00:00,3250.0009507415
2021-08-30 19:30:00,3259.88,3260.1,3211.19,3229.64,27392.591,2021-08-30 19:30:00,3249.1848934212107
2021-08-30 20:00:00,3229.14,3249.82,3202.0,3202.32,25139.4814,2021-08-30 20:00:00,3247.8216441871728
2021-08-30 20:30:00,3202.29,3215.55,3188.77,3214.34,15464.7552,2021-08-30 20:30:00,3246.730613561394
2021-08-30 21:00:00,3214.33,3224.9,3203.84,3214.93,11202.8967,2021-08-30 21:00:00,3246.130760847317
2021-08-30 21:30:00,3214.94,3219.37,3205.07,3215.3,5783.1431,2021-08-30 21:30:00,3245.8172879930958
2021-08-30 22:00:00,3215.3,3228.4,3201.92,3227.14,8087.5851,2021-08-30 22:00:00,3245.466502091262
2021-08-30 22:30:00,3227.31,3227.88,3209.61,3219.56,6731.8488,2021-08-30 22:30:00,3245.1800010858406
2021-08-30 23:00:00,3219.55,3225.5,3214.5,3224.7,6757.267,2021-08-30 23:00:00,3244.926020380044
2021-08-30 23:30:00,3224.7,3244.81,3216.26,3237.78,10091.3311,2021-08-30 23:30:00,3244.73669328703
2021-08-31 00:00:00,3237.78,3251.54,3224.93,3234.92,13938.3691,2021-08-31 00:00:00,3237.1299999999997
2021-08-31 00:30:00,3234.91,3252.48,3220.39,3228.5,9667.7462,2021-08-31 00:30:00,3235.762122570883
2021-08-31 01:00:00,3228.63,3242.94,3223.36,3237.46,7019.8506,2021-08-31 01:00:00,3235.4926935229496
2021-08-31 01:30:00,3237.47,3242.49,3230.0,3237.51,6382.4119,2021-08-31 01:30:00,3235.695155252108
2021-08-31 02:00:00,3237.52,3250.94,3225.0,3232.88,8305.0867,2021-08-31 02:00:00,3235.80112417648
2021-08-31 02:30:00,3232.88,3239.37,3226.64,3232.61,7044.7469,2021-08-31 02:30:00,3235.4071927392783
2021-08-31 03:00:00,3232.61,3301.93,3214.28,3297.94,33444.0665,2021-08-31 03:00:00,3249.4299957217722
2021-08-31 03:30:00,3297.94,3368.58,3297.15,3358.12,72106.18007,2021-08-31 03:30:00,3291.3732417454144
2021-08-31 04:00:00,3358.11,3370.0,3341.15,3367.34,43388.08583,2021-08-31 04:00:00,3306.056777546474
2021-08-31 04:30:00,3367.33,3370.0,3335.55,3345.99,17606.0562,2021-08-31 04:30:00,3309.6323614803423
2021-08-31 05:00:00,3345.99,3352.55,3318.0,3327.78,17661.4245,2021-08-31 05:00:00,3311.3602717131735
2021-08-31 05:30:00,3327.8,3349.96,3321.59,3335.98,13663.6735,2021-08-31 05:30:00,3312.697168319473
2021-08-31 06:00:00,3335.99,3336.0,3310.26,3330.59,14580.3736,2021-08-31 06:00:00,3313.4085179074536
2021-08-31 06:30:00,3330.59,3356.67,3324.32,3332.03,14315.0333,2021-08-31 06:30:00,3314.6529567759744
2021-08-31 07:00:00,3332.02,3400.0,3321.24,3398.98,34961.68525,2021-08-31 07:00:00,3321.1930019385795
2021-08-31 07:30:00,3398.99,3439.0,3388.13,3429.95,44303.33768,2021-08-31 07:30:00,3333.28703505057
2021-08-31 08:00:00,3429.9,3437.33,3406.0,3417.03,25527.4109,2021-08-31 08:00:00,3339.0607549246392
2021-08-31 08:30:00,3417.2,3429.59,3398.46,3415.65,16276.3734,2021-08-31 08:30:00,3342.131687585121
2021-08-31 09:00:00,3415.65,3445.0,3410.0,3412.02,23313.16865,2021-08-31 09:00:00,3346.5470063128587
2021-08-31 09:30:00,3412.02,3432.44,3407.76,3431.67,12195.3295,2021-08-31 09:30:00,3348.7137160340894
2021-08-31 10:00:00,3431.67,3476.0,3402.59,3409.0,42599.36844,2021-08-31 10:00:00,3355.881862497194
2021-08-31 10:30:00,3409.0,3420.89,3371.24,3377.58,25545.9511,2021-08-31 10:30:00,3357.6068167419
2021-08-31 11:00:00,3377.58,3400.78,3365.0,3378.54,30014.2949,2021-08-31 11:00:00,3358.9467488544224
2021-08-31 11:30:00,3378.54,3391.86,3365.62,3386.63,23033.1582,2021-08-31 11:30:00,3359.8741767828565
2021-08-31 12:00:00,3386.84,3414.61,3375.01,3401.35,23923.0212,2021-08-31 12:00:00,3361.402926530851
2021-08-31 12:30:00,3401.36,3410.6,3383.11,3386.83,18125.2791,2021-08-31 12:30:00,3362.374657662547
2021-08-31 13:00:00,3386.83,3393.58,3375.0,3381.86,11783.1884,2021-08-31 13:00:00,3362.7818595270946
2021-08-31 13:30:00,3381.86,3384.49,3339.01,3364.01,24338.9943,2021-08-31 13:30:00,3362.77118493208
2021-08-31 14:00:00,3364.01,3380.99,3357.14,3380.24,10593.7727,2021-08-31 14:00:00,3362.935570941137
2021-08-31 14:30:00,3380.02,3416.5,3373.61,3413.11,16919.5689,2021-08-31 14:30:00,3363.9094569817985
2021-08-31 15:00:00,3413.1,3422.57,3407.1,3408.71,12113.5542,2021-08-31 15:00:00,3364.787129679903
2021-08-31 15:30:00,3408.72,3419.1,3394.54,3414.3,9270.108,2021-08-31 15:30:00,3365.390618644943
2021-08-31 16:00:00,3414.31,3415.97,3392.49,3414.73,11418.3964,2021-08-31 16:00:00,3366.0858478561704
2021-08-31 16:30:00,3414.97,3427.48,3380.91,3390.66,12725.7532,2021-08-31 16:30:00,3366.689647317292
2021-08-31 17:00:00,3390.85,3421.21,3377.0,3412.29,13258.4546,2021-08-31 17:00:00,3367.36621127265
2021-08-31 17:30:00,3412.29,3436.02,3400.76,3400.76,10393.0767,2021-08-31 17:30:00,3368.0074322227156
2021-08-31 18:00:00,3400.69,3410.77,3372.78,3385.95,13602.1915,2021-08-31 18:00:00,3368.4057372930815
2021-08-31 18:30:00,3385.63,3414.89,3371.01,3412.86,9408.3977,2021-08-31 18:30:00,3368.794416988396
2021-08-31 19:00:00,3412.85,3428.88,3400.01,3424.9,9033.3702,2021-08-31 19:00:00,3369.3755373486706
2021-08-31 19:30:00,3424.91,3445.0,3423.69,3429.2,10012.5125,2021-08-31 19:30:00,3370.1939989708426
2021-08-31 20:00:00,3429.19,3445.0,3401.0,3434.06,19648.0848,2021-08-31 20:00:00,3371.5928993013135
2021-08-31 20:30:00,3433.8,3434.2,3391.39,3398.13,12124.8389,2021-08-31 20:30:00,3372.1394563639515
2021-08-31 21:00:00,3398.13,3408.31,3382.22,3404.36,12992.6599,2021-08-31 21:00:00,3372.554629467536
2021-08-31 21:30:00,3404.37,3437.91,3387.46,3424.97,14464.959,2021-08-31 21:30:00,3373.322558483356
2021-08-31 22:00:00,3424.97,3440.57,3414.39,3440.34,9150.4775,2021-08-31 22:00:00,3373.957556591719
2021-08-31 22:30:00,3440.34,3447.0,3408.61,3420.7,15000.5129,2021-08-31 22:30:00,3374.85841769724
2021-08-31 23:00:00,3420.7,3432.79,3410.21,3416.74,6921.1263,2021-08-31 23:00:00,3375.2192846972116
2021-08-31 23:30:00,3416.75,3445.0,3408.78,3442.15,10102.3185,2021-08-31 23:30:00,3375.875163758095
2021-09-01 00:00:00,3442.45,3455.0,3428.22,3450.68,13996.9951,2021-09-01 00:00:00,3444.633333333333
2021-09-01 00:30:00,3450.68,3461.94,3436.97,3461.0,17960.0514,2021-09-01 00:30:00,3449.505925224389
2021-09-01 01:00:00,3461.0,3500.0,3454.51,3492.86,32273.36382,2021-09-01 01:00:00,3466.0624326701195
2021-09-01 01:30:00,3492.86,3532.49,3483.0,3525.84,34264.93986,2021-09-01 01:30:00,3482.6614432363017
2021-09-01 02:00:00,3525.84,3531.71,3510.22,3516.49,12748.3151,2021-09-01 02:00:00,3486.880016700259
2021-09-01 02:30:00,3516.49,3533.3,3505.67,3519.69,14895.69569,2021-09-01 02:30:00,3490.7383823841083
2021-09-01 03:00:00,3519.68,3545.05,3519.05,3524.3,12796.94332,2021-09-01 03:00:00,3494.3055109426045
2021-09-01 03:30:00,3524.29,3524.29,3500.18,3516.86,14601.23838,2021-09-01 03:30:00,3496.1571947804277
2021-09-01 04:00:00,3516.85,3533.0,3513.17,3514.54,14958.8962,2021-09-01 04:00:00,3498.294939191602
2021-09-01 04:30:00,3514.54,3537.48,3512.35,3531.99,15192.0067,2021-09-01 04:30:00,3500.6916057679364
2021-09-01 05:00:00,3531.99,3559.4,3530.14,3549.6,24736.41781,2021-09-01 05:00:00,3506.114026061104
2021-09-01 05:30:00,3549.6,3555.0,3524.19,3538.64,16635.8634,2021-09-01 05:30:00,3508.5653162839276
2021-09-01 06:00:00,3538.65,3541.78,3522.0,3536.89,14646.778,2021-09-01 06:00:00,3510.0923555032973
2021-09-01 06:30:00,3536.9,3553.44,3534.94,3543.58,12956.6485,2021-09-01 06:30:00,3511.8304599007447
2021-09-01 07:00:00,3543.59,3557.54,3536.28,3539.47,11516.429,2021-09-01 07:00:00,3513.2515722540666
2021-09-01 07:30:00,3539.46,3540.32,3526.22,3530.99,13301.0479,2021-09-01 07:30:00,3514.1747226253583
2021-09-01 08:00:00,3530.86,3545.0,3517.0,3540.85,18261.1044,2021-09-01 08:00:00,3515.4163606997436
2021-09-01 08:30:00,3540.85,3543.84,3531.65,3536.01,7299.7471,2021-09-01 08:30:00,3515.9402863620007
2021-09-01 09:00:00,3536.01,3552.12,3517.11,3528.25,15274.1938,2021-09-01 09:00:00,3516.734572263106
2021-09-01 09:30:00,3528.26,3545.45,3528.25,3534.72,9107.7169,2021-09-01 09:30:00,3517.2743583824795
2021-09-01 10:00:00,3534.72,3553.85,3533.35,3549.4,12484.9964,2021-09-01 10:00:00,3518.3123208871207
2021-09-01 10:30:00,3549.39,3566.41,3528.85,3529.5,18880.74507,2021-09-01 10:30:00,3519.537095338467
2021-09-01 11:00:00,3529.5,3553.45,3529.49,3551.82,11326.2545,2021-09-01 11:00:00,3520.3138597487855
2021-09-01 11:30:00,3551.72,3585.0,3546.42,3580.56,20705.50222,2021-09-01 11:30:00,3522.981167143516
2021-09-01 12:00:00,3580.56,3600.0,3575.87,3592.88,27352.5937,2021-09-01 12:00:00,3527.337583089147
2021-09-01 12:30:00,3592.6,3790.0,3590.01,3741.58,105681.47536,2021-09-01 12:30:00,3563.6219337010884
2021-09-01 13:00:00,3741.58,3744.68,3702.08,3713.6,35233.9158,2021-09-01 13:00:00,3573.4844619513055
2021-09-01 13:30:00,3713.61,3722.0,3681.69,3693.06,29379.5871,2021-09-01 13:30:00,3579.746717885091
2021-09-01 14:00:00,3693.11,3723.42,3693.11,3720.08,15461.3762,2021-09-01 14:00:00,3583.1377710161587
2021-09-01 14:30:00,3720.07,3720.08,3690.03,3697.28,9444.0598,2021-09-01 14:30:00,3584.975012398049
2021-09-01 15:00:00,3697.28,3720.0,3696.04,3715.5,10937.7099,2021-09-01 15:00:00,3587.174394113527
2021-09-01 15:30:00,3715.51,3717.76,3692.89,3713.11,11632.2953,2021-09-01 15:30:00,3589.3829951033463
2021-09-01 16:00:00,3713.1,3740.98,3710.0,3734.7,12335.23,2021-09-01 16:00:00,3592.0312026864376
2021-09-01 16:30:00,3734.71,3739.07,3721.35,3729.02,6371.0232,2021-09-01 16:30:00,3593.3720895719252
2021-09-01 17:00:00,3728.94,3761.07,3726.92,3761.07,8839.7076,2021-09-01 17:00:00,3595.454673114525
2021-09-01 17:30:00,3761.07,3784.3,3746.43,3768.7,11840.0295,2021-09-01 17:30:00,3598.4530631877574
2021-09-01 18:00:00,3768.7,3800.01,3764.54,3791.74,24694.28919,2021-09-01 18:00:00,3605.048915251626
2021-09-01 18:30:00,3791.73,3792.97,3751.77,3760.2,12156.705,2021-09-01 18:30:00,3607.835783887919
2021-09-01 19:00:00,3760.21,3789.14,3760.2,3784.75,11801.486,2021-09-01 19:00:00,3610.6100805503133
2021-09-01 19:30:00,3784.75,3842.0,3767.42,3826.82,21371.60666,2021-09-01 19:30:00,3616.386839252881
2021-09-01 20:00:00,3826.82,3836.8,3787.33,3791.77,21233.2084,2021-09-01 20:00:00,3621.6194172755268
2021-09-01 20:30:00,3791.78,3799.53,3769.5,3778.72,11716.4597,2021-09-01 20:30:00,3624.042539427138
2021-09-01 21:00:00,3778.73,3787.14,3741.55,3783.66,20403.85,2021-09-01 21:00:00,3627.7911875904747
2021-09-01 21:30:00,3783.57,3802.9,3768.8,3771.5,14870.8747,2021-09-01 21:30:00,3630.5928078351158
2021-09-01 22:00:00,3771.5,3781.86,3761.27,3765.83,11258.8931,2021-09-01 22:00:00,3632.4909588473456
2021-09-01 22:30:00,3765.79,3777.23,3733.0,3741.76,15615.9047,2021-09-01 22:30:00,3634.6866389935885
2021-09-01 23:00:00,3741.76,3768.03,3740.18,3750.12,8878.8504,2021-09-01 23:00:00,3635.9211414354227
2021-09-01 23:30:00,3750.13,3769.17,3746.87,3763.31,7144.2234,2021-09-01 23:30:00,3636.954326116754
2021-09-02 00:00:00,3763.32,3770.0,3742.7,3746.99,7667.7175,2021-09-02 00:00:00,3753.2299999999996
2021-09-02 00:30:00,3747.0,3766.7,3746.99,3759.61,5607.4059,2021-09-02 00:30:00,3755.1462858729424
2021-09-02 01:00:00,3759.6,3770.0,3750.21,3757.0,6660.4077,2021-09-02 01:00:00,3756.4571882839873
2021-09-02 01:30:00,3757.0,3770.0,3755.0,3758.43,7030.6341,2021-09-02 01:30:00,3757.6789627163967
2021-09-02 02:00:00,3758.44,3768.35,3749.18,3758.43,9461.44,2021-09-02 02:00:00,3757.9320386207633
2021-09-02 02:30:00,3758.42,3759.02,3727.72,3753.62,19876.1893,2021-09-02 02:30:00,3753.997534299238
2021-09-02 03:00:00,3753.61,3770.73,3746.33,3747.81,16975.1318,2021-09-02 03:00:00,3754.219718209031
2021-09-02 03:30:00,3747.87,3750.0,3721.42,3733.41,13903.5766,2021-09-02 03:30:00,3751.1455842397672
2021-09-02 04:00:00,3733.42,3753.42,3730.57,3752.02,8031.2883,2021-09-02 04:00:00,3750.655601736681
2021-09-02 04:30:00,3752.02,3754.99,3739.5,3745.96,8301.7976,2021-09-02 04:30:00,3750.3477248041318
2021-09-02 05:00:00,3745.95,3752.17,3725.1,3726.22,8347.1613,2021-09-02 05:00:00,3749.1649241047853
2021-09-02 05:30:00,3726.22,3743.36,3726.21,3738.5,7508.0636,2021-09-02 05:30:00,3748.3383577418786
2021-09-02 06:00:00,3738.5,3742.0,3717.04,3740.4,9482.2687,2021-09-02 06:00:00,3747.2204046894603
2021-09-02 06:30:00,3740.13,3765.0,3739.44,3758.59,10802.8143,2021-09-02 06:30:00,3747.77138518674
2021-09-02 07:00:00,3758.6,3758.98,3743.78,3751.56,5597.1188,2021-09-02 07:00:00,3747.912750051838
2021-09-02 07:30:00,3751.56,3767.94,3745.0,3760.62,7267.9365,2021-09-02 07:30:00,3748.38643925398
2021-09-02 08:00:00,3760.62,3795.0,3758.0,3787.08,13705.6388,2021-09-02 08:00:00,3750.9952248061663
2021-09-02 08:30:00,3787.08,3790.0,3762.6,3775.09,9743.4981,2021-09-02 08:30:00,3752.37402249259
2021-09-02 09:00:00,3775.08,3789.5,3764.06,3789.01,7498.0234,2021-09-02 09:00:00,3753.538058737547
2021-09-02 09:30:00,3789.0,3805.0,3777.47,3793.41,9880.1928,2021-09-02 09:30:00,3755.5014386969783
2021-09-02 10:00:00,3793.4,3833.96,3765.65,3814.49,40661.8636,2021-09-02 10:00:00,3764.05023467509
2021-09-02 10:30:00,3814.49,3814.76,3751.21,3764.43,22647.5181,2021-09-02 10:30:00,3765.175276144009
2021-09-02 11:00:00,3764.43,3776.79,3739.24,3767.91,15967.3392,2021-09-02 11:00:00,3764.9490865247585
2021-09-02 11:30:00,3767.91,3773.0,3751.97,3756.31,12576.9027,2021-09-02 11:30:00,3764.749655774823
2021-09-02 12:00:00,3756.31,3791.47,3755.0,3782.91,14206.6528,2021-09-02 12:00:00,3765.3053004852795
2021-09-02 12:30:00,3782.91,3787.54,3774.0,3783.7,6353.9296,2021-09-02 12:30:00,3765.6469620018224
2021-09-02 13:00:00,3783.71,3785.72,3767.65,3778.62,5903.6774,2021-09-02 13:00:00,3765.868265723362
2021-09-02 13:30:00,3778.59,3804.43,3767.01,3798.75,10834.4372,2021-09-02 13:30:00,3766.6811011713585
2021-09-02 14:00:00,3798.76,3808.3,3768.25,3772.15,12286.4071,2021-09-02 14:00:00,3767.276321338806
2021-09-02 14:30:00,3772.15,3778.74,3759.0,3778.0,9325.1357,2021-09-02 14:30:00,3767.401980266475
2021-09-02 15:00:00,3777.99,3789.1,3769.42,3785.57,5665.146,2021-09-02 15:00:00,3767.6281044323446
2021-09-02 15:30:00,3785.57,3790.55,3772.92,3783.89,4516.2713,2021-09-02 15:30:00,3767.817085431394
2021-09-02 16:00:00,3783.9,3800.62,3777.0,3793.0,7398.9403,2021-09-02 16:00:00,3768.2750964848374
2021-09-02 16:30:00,3793.0,3811.21,3788.18,3807.51,7532.107,2021-09-02 16:30:00,3768.9691975576425
2021-09-02 17:00:00,3807.51,3821.23,3800.75,3813.4,9002.7576,2021-09-02 17:00:00,3769.9885190644864
2021-09-02 17:30:00,3813.39,3830.74,3808.92,3829.39,7217.9599,2021-09-02 17:30:00,3770.9815393262897
2021-09-02 18:00:00,3829.39,3830.0,3792.46,3796.26,8908.4371,2021-09-02 18:00:00,3771.7780266149925
2021-09-02 18:30:00,3796.77,3810.88,3796.4,3803.63,6360.3679,2021-09-02 18:30:00,3772.28370546035
2021-09-02 19:00:00,3803.6,3803.6,3779.48,3781.75,8358.3506,2021-09-02 19:00:00,3772.610480726027
2021-09-02 19:30:00,3780.75,3796.7,3779.39,3785.82,4971.029,2021-09-02 19:30:00,3772.786883906356
2021-09-02 20:00:00,3785.82,3803.86,3781.87,3791.49,7910.8749,2021-09-02 20:00:00,3773.154719016659
2021-09-02 20:30:00,3791.48,3792.06,3723.15,3730.46,24474.4624,2021-09-02 20:30:00,3771.806185925638
2021-09-02 21:00:00,3730.45,3744.32,3718.22,3724.46,13384.5942,2021-09-02 21:00:00,3770.560151458714
2021-09-02 21:30:00,3724.22,3745.0,3705.05,3742.19,10968.6293,2021-09-02 21:30:00,3769.632547457764
2021-09-02 22:00:00,3742.19,3769.01,3737.08,3768.67,11893.0532,2021-09-02 22:00:00,3769.352165094635
2021-09-02 22:30:00,3768.7,3775.86,3758.8,3773.12,6853.061,2021-09-02 22:30:00,3769.3508748461827
2021-09-02 23:00:00,3773.13,3785.91,3766.42,3780.14,7870.389,2021-09-02 23:00:00,3769.479661057449
2021-09-02 23:30:00,3780.14,3818.32,3780.14,3806.83,14952.8227,2021-09-02 23:30:00,3770.421850357629
2021-09-03 00:00:00,3806.83,3826.67,3796.75,3808.05,11406.3224,2021-09-03 00:00:00,3810.49
2021-09-03 00:30:00,3808.05,3818.2,3802.15,3810.02,6581.6859,2021-09-03 00:30:00,3810.355839241913
2021-09-03 01:00:00,3809.9,3817.64,3784.0,3800.65,10851.8614,2021-09-03 01:00:00,3806.746372705433
2021-09-03 01:30:00,3800.65,3807.45,3790.02,3797.34,7856.4712,2021-09-03 01:30:00,3804.931631060696
2021-09-03 02:00:00,3797.34,3813.22,3789.97,3790.23,5959.14,2021-09-03 02:00:00,3803.9362452527484
2021-09-03 02:30:00,3790.23,3799.8,3778.89,3791.84,7227.2442,2021-09-03 02:30:00,3801.9426926885826
2021-09-03 03:00:00,3791.83,3801.02,3779.97,3791.39,9634.5048,2021-09-03 03:00:00,3800.1378614421424
2021-09-03 03:30:00,3791.39,3812.88,3787.33,3797.92,9930.0328,2021-09-03 03:30:00,3800.029020736349
2021-09-03 04:00:00,3797.93,3808.0,3788.98,3802.6,7635.9045,2021-09-03 04:00:00,3800.0122774414353
2021-09-03 04:30:00,3802.59,3897.76,3797.62,3890.17,41710.62145,2021-09-03 04:30:00,3821.7246065647173
2021-09-03 05:00:00,3890.18,3963.0,3876.99,3939.86,54927.39545,2021-09-03 05:00:00,3854.8895178830076
2021-09-03 05:30:00,3939.7,3974.0,3936.03,3966.62,28189.4357,2021-09-03 05:30:00,3869.408451937781
2021-09-03 06:00:00,3966.62,3980.0,3948.83,3958.32,19606.28553,2021-09-03 06:00:00,3877.6375849199503
2021-09-03 06:30:00,3958.32,3981.12,3927.35,3950.41,27455.19941,2021-09-03 06:30:00,3885.94370390555
2021-09-03 07:00:00,3950.42,3964.0,3922.27,3948.61,17289.1384,2021-09-03 07:00:00,3889.775808416892
2021-09-03 07:30:00,3948.66,3963.61,3948.27,3953.48,9166.251,2021-09-03 07:30:00,3891.950468805511
2021-09-03 08:00:00,3953.5,3959.76,3925.0,3940.49,14697.7007,2021-09-03 08:00:00,3894.4733059031323
2021-09-03 08:30:00,3940.5,3979.12,3940.49,3950.74,21161.4874,2021-09-03 08:30:00,3898.7091853531283
2021-09-03 09:00:00,3950.74,3964.77,3943.19,3943.36,10153.5287,2021-09-03 09:00:00,3900.3432382603714
2021-09-03 09:30:00,3943.36,3967.61,3941.17,3963.67,10282.96,2021-09-03 09:30:00,3902.1145022645296
2021-09-03 10:00:00,3963.51,3990.0,3957.87,3990.0,24340.70513,2021-09-03 10:00:00,3907.390257992333
2021-09-03 10:30:00,3990.0,4027.88,3942.88,3979.38,51457.90682,2021-09-03 10:30:00,3916.9855071978504
2021-09-03 11:00:00,3979.37,3983.21,3957.58,3971.22,12242.5639,2021-09-03 11:00:00,3918.551232916567
2021-09-03 11:30:00,3971.22,3975.53,3954.0,3968.8,8334.7595,2021-09-03 11:30:00,3919.4771654399783
2021-09-03 12:00:00,3968.67,3977.0,3954.98,3968.53,10450.7933,2021-09-03 12:00:00,3920.6057584657065
2021-09-03 12:30:00,3968.53,3984.82,3965.16,3970.28,7032.2013,2021-09-03 12:30:00,3921.43927573948
2021-09-03 13:00:00,3970.28,3982.86,3968.29,3979.28,5938.3864,2021-09-03 13:00:00,3922.1675101500164
2021-09-03 13:30:00,3979.28,3979.99,3952.22,3962.69,8639.3933,2021-09-03 13:30:00,3922.971054226005
2021-09-03 14:00:00,3962.69,3963.68,3943.52,3955.01,8313.574,2021-09-03 14:00:00,3923.522939043556
2021-09-03 14:30:00,3955.0,3961.65,3931.44,3951.87,7461.2557,2021-09-03 14:30:00,3923.911683987777
2021-09-03 15:00:00,3951.87,3952.57,3925.0,3948.52,6455.9283,2021-09-03 15:00:00,3924.154164955968
2021-09-03 15:30:00,3948.51,3953.92,3933.88,3943.85,4097.7447,2021-09-03 15:30:00,3924.320345892514
2021-09-03 16:00:00,3943.84,3944.43,3905.25,3909.0,10692.0489,2021-09-03 16:00:00,3924.217972895171
2021-09-03 16:30:00,3909.0,3922.16,3905.46,3916.7,5745.2864,2021-09-03 16:30:00,3924.110079905766
2021-09-03 17:00:00,3916.71,3943.19,3915.09,3928.99,5752.4791,2021-09-03 17:00:00,3924.1663962299012
2021-09-03 17:30:00,3928.99,3941.6,3920.85,3936.45,4591.7466,2021-09-03 17:30:00,3924.2451240266614
